Customer,Ship-to,Billing Date,Billing Date_parsed,Billing Date_parsed_year,Billing Date_parsed_month,Billing Date_parsed_day,Material,Material_1,Quantity,Unit,Unit/CTN,CTN,Product Group,Flavor,Pack,Size
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/2/23,2023-02-02T00:00:00.000Z,2023,2,2,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,210.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/2/23,2023-02-02T00:00:00.000Z,2023,2,2,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/2/23,2023-02-02T00:00:00.000Z,2023,2,2,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,495.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/3/23,2023-02-03T00:00:00.000Z,2023,2,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/3/23,2023-02-03T00:00:00.000Z,2023,2,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/3/23,2023-02-03T00:00:00.000Z,2023,2,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,189.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,21.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/4/23,2023-02-04T00:00:00.000Z,2023,2,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,184.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/6/23,2023-02-06T00:00:00.000Z,2023,2,6,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/6/23,2023-02-06T00:00:00.000Z,2023,2,6,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,291.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/7/23,2023-02-07T00:00:00.000Z,2023,2,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/7/23,2023-02-07T00:00:00.000Z,2023,2,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/7/23,2023-02-07T00:00:00.000Z,2023,2,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/7/23,2023-02-07T00:00:00.000Z,2023,2,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/7/23,2023-02-07T00:00:00.000Z,2023,2,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/7/23,2023-02-07T00:00:00.000Z,2023,2,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,204.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/8/23,2023-02-08T00:00:00.000Z,2023,2,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,2/8/23,2023-02-08T00:00:00.000Z,2023,2,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,294.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/8/23,2023-02-08T00:00:00.000Z,2023,2,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/8/23,2023-02-08T00:00:00.000Z,2023,2,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),2/8/23,2023-02-08T00:00:00.000Z,2023,2,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/9/23,2023-02-09T00:00:00.000Z,2023,2,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/9/23,2023-02-09T00:00:00.000Z,2023,2,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/9/23,2023-02-09T00:00:00.000Z,2023,2,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/9/23,2023-02-09T00:00:00.000Z,2023,2,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/9/23,2023-02-09T00:00:00.000Z,2023,2,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/9/23,2023-02-09T00:00:00.000Z,2023,2,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,308.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/10/23,2023-02-10T00:00:00.000Z,2023,2,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,21.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,21.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/11/23,2023-02-11T00:00:00.000Z,2023,2,11,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,184.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/13/23,2023-02-13T00:00:00.000Z,2023,2,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/13/23,2023-02-13T00:00:00.000Z,2023,2,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/13/23,2023-02-13T00:00:00.000Z,2023,2,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/13/23,2023-02-13T00:00:00.000Z,2023,2,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,291.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/14/23,2023-02-14T00:00:00.000Z,2023,2,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/14/23,2023-02-14T00:00:00.000Z,2023,2,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/14/23,2023-02-14T00:00:00.000Z,2023,2,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/14/23,2023-02-14T00:00:00.000Z,2023,2,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/14/23,2023-02-14T00:00:00.000Z,2023,2,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/14/23,2023-02-14T00:00:00.000Z,2023,2,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,304.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,2/15/23,2023-02-15T00:00:00.000Z,2023,2,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/15/23,2023-02-15T00:00:00.000Z,2023,2,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/15/23,2023-02-15T00:00:00.000Z,2023,2,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),2/15/23,2023-02-15T00:00:00.000Z,2023,2,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,100.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/15/23,2023-02-15T00:00:00.000Z,2023,2,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/16/23,2023-02-16T00:00:00.000Z,2023,2,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/16/23,2023-02-16T00:00:00.000Z,2023,2,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/16/23,2023-02-16T00:00:00.000Z,2023,2,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/16/23,2023-02-16T00:00:00.000Z,2023,2,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/16/23,2023-02-16T00:00:00.000Z,2023,2,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/16/23,2023-02-16T00:00:00.000Z,2023,2,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,102.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/17/23,2023-02-17T00:00:00.000Z,2023,2,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/17/23,2023-02-17T00:00:00.000Z,2023,2,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/17/23,2023-02-17T00:00:00.000Z,2023,2,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/17/23,2023-02-17T00:00:00.000Z,2023,2,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/18/23,2023-02-18T00:00:00.000Z,2023,2,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/18/23,2023-02-18T00:00:00.000Z,2023,2,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,2/18/23,2023-02-18T00:00:00.000Z,2023,2,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/18/23,2023-02-18T00:00:00.000Z,2023,2,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),2/18/23,2023-02-18T00:00:00.000Z,2023,2,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/18/23,2023-02-18T00:00:00.000Z,2023,2,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/18/23,2023-02-18T00:00:00.000Z,2023,2,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,60.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/20/23,2023-02-20T00:00:00.000Z,2023,2,20,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/20/23,2023-02-20T00:00:00.000Z,2023,2,20,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/20/23,2023-02-20T00:00:00.000Z,2023,2,20,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,333.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),2/21/23,2023-02-21T00:00:00.000Z,2023,2,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/21/23,2023-02-21T00:00:00.000Z,2023,2,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,2/21/23,2023-02-21T00:00:00.000Z,2023,2,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,336.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/21/23,2023-02-21T00:00:00.000Z,2023,2,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),2/21/23,2023-02-21T00:00:00.000Z,2023,2,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),2/21/23,2023-02-21T00:00:00.000Z,2023,2,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,224.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,2/22/23,2023-02-22T00:00:00.000Z,2023,2,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,2/22/23,2023-02-22T00:00:00.000Z,2023,2,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,252.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,2/22/23,2023-02-22T00:00:00.000Z,2023,2,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),2/22/23,2023-02-22T00:00:00.000Z,2023,2,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,83.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
